id,name,keywords,description,public_notice,internal_notice,websitename,websiteadresse,Similar Web Category,2 months visit,GEO top 1,GEO top 2,GEO top 3,GEO top 4,GEO top 5,Global Rank,Country Rank,Category Rank
118372,Famous Footwear US,,,,,Famous Footwear US,http://www.famousfootwear.com,Shopping/Clothing,6876146,United States - 89.98,Canada - 1.82,Australia - 0.56,United Kingdom - 0.48,Philippines - 0.40,11870,2161,161
118376,Flexcin International US,,,,,Flexcin International US,http://www.flexcin.com,Health,29019,United States - 35.26,India - 13.64,Netherlands - 9.92,Germany - 9.10,Norway - 8.35,2358666,829332,52525
118360,Driving Comfort US,,,,,Driving Comfort US,http://www.drivingcomfort.com,,,,,,,,,,
118370,Everything Office Furniture US,,,,,Everything Office Furniture US,http://www.everythingofficefurniture.com,,,,,,,,,,
118380,FoodMatters US,,,,,FoodMatters US,http://www.foodmatters.tv,Arts_and_Entertainment/TV_and_Video,38020,United States - 75.37,South Africa - 24.63,,,,2135372,642933,10516
118385,Game Tap US,,,,,Gamesplanet,http://fr.gametap.com,Unknown,0,,,,,,,,
118377,FlowerShopping US,,,,,FlowerShopping US,http://www.flowershopping.com,Shopping/Flowers,642140,United States - 74.41,Canada - 14.88,Slovakia - 2.29,Chile - 0.90,Germany - 0.67,187877,50404,41
118382,Fredericks of Hollywood US,,,,,Fredericks of Hollywood US,http://www.fredericks.com,Shopping/Clothing,2195550,United States - 79.17,Canada - 3.09,Poland - 0.95,Russian Federation - 0.92,France - 0.90,49269,9874,714
118378,Fluance US,,,,,Fluance US,http://fluance.com,Shopping/Consumer_Electronics,393277,United States - 57.70,Canada - 14.01,Netherlands - 2.29,Bulgaria - 2.11,Australia - 1.70,248933,73899,1715
118405,irobot DE,,"iRobot entwickelt und baut intelligente und effiziente Heimroboter, die Teppiche und Boden auf Knopfdruck reinigen. Entdecken sie Staubsaugerroboter, Bodenwischroboter, Poolreinigungsroboter und Dachrinnen-Roboter, die ihnen das Leben angenehmer machen und fur sie putzen.",,,iRobot EU Affiliate Program,http://store.irobot.com,Unknown,761776,United States - 71.84,Canada - 4.81,Germany - 1.83,United Kingdom - 1.53,Australia - 1.17,,,
118379,Flying Tomato US,,,,,TERM (4.5.13) Flying Tomato  US,http://www.flyingtomato.com,,,,,,,,,,
118392,Gummy Lump Toys US,,,,,Gummy Lump US,http://www.gummylump.com,Games,1065,United States - 52.29,Italy - 24.15,Canada - 18.36,Russian Federation - 5.20,,15016741,5231678,91698
118394,healthdesigns US,,,,,healthdesigns  US,http://www.healthdesigns.com,Health/Products_and_Shopping,15315,Brazil - 89.31,Czech Republic - 4.95,Portugal - 3.05,United States - 2.68,,3335019,184741,7818
118396,Herb Kits US,,,,,HerbKits US,http://www.herbkits.com,,,,,,,,,,
118397,Holabird Sports US,,,,,Standard Holabird Sale - Standard US,https://www.holabirdsports.com,Shopping/Sports,599484,United States - 87.85,Canada - 1.09,Australia - 0.95,Korea Republic - 0.84,Brazil - 0.77,145754,30866,547
118925,My Alpha Dawg US,,,,,My Alpha Dawg US,http://www.myalphadawg.com,,,,,,,,,,
118393,Hayneedle US,,,,,Hayneedle US,https://www.hayneedle.com,Shopping,10023212,United States - 96.02,Canada - 0.85,United Kingdom - 0.32,Philippines - 0.22,Viet Nam - 0.21,12095,2144,972
118381,For Teachers Only US,,,,,ForTeachersOnly.com US,http://www.forteachersonly.com,Career_and_Education/Education,18810,United States - 90.09,United Kingdom - 5.82,Canada - 4.09,,,2204511,504020,58413
118410,Kidrobot US,,,,,Kidrobot US,https://www.kidrobot.com,Shopping,383746,United States - 54.77,Viet Nam - 7.30,France - 6.30,United Kingdom - 6.01,Canada - 4.83,206927,58894,14561
118433,MEDEX Assist US,,,,,MEDEX Assist US,http://www.medexassist.com,,,,,,,,,,
118404,InvitationBox US,,,,,InvitationBox.com - Invitations and more! US,http://www.invitationbox.com,Shopping/Gifts,47933,United States - 63.06,Greenland - 6.25,India - 6.20,Australia - 3.53,United Arab Emirates - 3.09,1462410,458767,470
118421,Llewellyn US,,,,,Llewellyn Worldwide,http://www.llewellyn.com,People_and_Society/Religion_and_Spirituality,1393507,United States - 74.45,Canada - 3.61,Brazil - 3.56,United Kingdom - 2.82,Australia - 1.30,73628,16125,475
118413,KneeShop US,,,,,KneeShop US,http://www.kneeshop.com,,,,,,,,,,
118438,Modells US,,,,,Modells Sporting Goods US,http://www.modells.com,Shopping/Sports,1984861,United States - 91.79,India - 1.03,Brazil - 0.82,Viet Nam - 0.76,Canada - 0.51,45953,8870,146
118423,lulu US,,,,,lulu US,http://www.lulu.com,Business_and_Industry/Publishing_and_Printing,4328279,United States - 37.57,France - 8.82,United Kingdom - 6.15,Italy - 4.74,Canada - 4.11,26519,10170,14
118424,Luxe Designer Handbags US,,,,,LuxeDH US,http://www.luxedesignerhandbags.com,,,,,,,,,,
118427,Magellans US,,,,,Magellans US,http://www.magellans.com,Shopping/Jewelry,307517,United States - 95.43,Canada - 0.91,Switzerland - 0.38,Sweden - 0.38,Colombia - 0.38,246409,52017,469
118430,MarilynJean CA,,,,,MarilynJean US,http://www.marilynjean.ca,,,,,,,,,,
118420,Little Pim US,,,,,Little Pim US,http://www.littlepim.com,Career_and_Education/Education,5389,United States - 39.31,Mexico - 9.85,Poland - 8.54,Turkey - 8.54,Canada - 8.01,5594661,3495070,132559
118432,MCM Electronics US,,,,,MCM Electronics,http://www.mcmelectronics.com,Shopping/Consumer_Electronics,36551,United States - 72.01,China - 6.86,Puerto Rico - 6.03,United Kingdom - 4.66,Canada - 3.35,2287488,795010,12335
118440,Mojo Themes US,,,,,Mojo Themes US,http://www.mojo-themes.com,Internet_and_Telecom,60137,United States - 14.11,Turkey - 9.57,India - 6.66,Brazil - 5.53,United Kingdom - 3.65,1061385,1309084,46988
118443,Murals Your Way US,,,,,Murals Your Way US,http://www.muralsyourway.com,Shopping/Home_and_Garden,133636,United States - 70.92,Canada - 8.16,Turkey - 2.05,India - 1.90,France - 1.63,460377,100414,2065
118455,OnCourtOffCourt US,,,,,"Oncourt Offcourt,-Leading Tennis Equipment US",http://www.oncourtoffcourt.com,Shopping/Sports,47529,United States - 87.68,Turkey - 6.23,France - 2.23,United Kingdom - 1.30,Australia - 0.99,1396108,304275,5067
118425,Mac Connection US,,,,,Mac Connection US,http://www.macconnection.com,Shopping/Consumer_Electronics,45550,United States - 55.38,India - 5.61,France - 3.91,Viet Nam - 3.53,Canada - 3.34,1278219,354478,7589
118450,Newton Running US,,,,,Newton Running US,http://www.newtonrunning.com,Sports/Running,95478,United States - 68.82,United Kingdom - 4.21,Germany - 2.66,Mexico - 2.52,Bulgaria - 2.32,602770,165407,182
118436,Mobile Edge US,,,,,Mobile Edge US,http://www.mobileedge.com,Shopping,24080,United States - 71.53,Chile - 8.01,Canada - 6.09,India - 3.81,Serbia - 3.03,2113214,523260,145503
118452,Nutrasource US,,,,,TERM (6.18.2013) Nutrasource US,http://www.nutrasource.com,Health/Products_and_Shopping,394,United States - 100.00,,,,,24802304,5759019,36024
118468,PLNDR US,,,,,PLNDR US,http://www.plndr.com,Shopping/Clothing,160013,United States - 74.90,Canada - 4.34,Brazil - 3.78,266 - 2.21,France - 1.82,410102,91918,4967
118449,Naturalizer CA,,,,,Naturalizer.ca US,http://www.naturalizer.ca,Shopping,533672,Canada - 98.03,United States - 1.31,Germany - 0.20,Australia - 0.17,Mauritius - 0.16,131183,3417,9259
118458,Organic Liaison US,,,,,Organic Liaison  US,http://www.organicliaison.com,,,,,,,,,,
118466,Pinnacle Cart  US,,,,,Pinnacle Cart US,http://www.pinnaclecart.com,Computer_and_Electronics/Software,128408,United States - 38.91,India - 5.15,Canada - 4.30,Viet Nam - 3.57,United Kingdom - 2.73,649756,192792,12102
118442,Multiplay UK,,,,,Multiplay Game Servers [closing 19/09/14] UK,http://www.multiplaygameservers.com,Games/Video_Games,64229,United Kingdom - 27.01,United States - 15.06,Netherlands - 4.92,Czech Republic - 4.74,Slovakia - 4.58,1486140,373619,11808
118459,P&G eStore US,,,,,P&G eStore US,http://www.pgestore.com,Shopping,8535,United Kingdom - 50.97,United States - 49.03,,,,7621326,2856464,436696
118463,Perfume US,,,,,Perfume US,http://www.perfume.com,Beauty_and_Fitness,2248429,United States - 41.68,United Kingdom - 5.71,Canada - 3.91,India - 3.74,New Zealand - 3.59,44161,12098,166
118469,Plum District US,,,,,Plum District US,http://www.plumdistrict.com,Shopping/Coupons,1006,United States - 23.06,Romania - 20.35,Canada - 16.51,Israel - 12.43,India - 12.16,16254142,6534818,4945
118472,PrintCountry US,,,,,Print Country US,http://www.printcountry.com,Computer_and_Electronics/Computer_Hardware,1198,Chile - 36.34,Spain - 29.01,United States - 23.67,Jamaica - 10.98,,18326520,507403,13018
118454,OfficeSuperSaver US,,,,,OfficeSuperSavers US,http://www.officesupersavers.com,Shopping/Office_Products,35853,United States - 85.21,Brazil - 11.88,United Kingdom - 2.72,Russian Federation - 0.19,,1453838,314250,280
118460,PastaCheese US,,,,,PastaCheese.com US,http://www.pastacheese.com,Food_and_Drink,81218,United States - 95.92,Canada - 3.71,Russian Federation - 0.37,,,1361591,281854,14727
118475,Protica US,,,,,Protica US,http://www.protica.com,Health/Products_and_Shopping,537,Korea Republic - 52.50,Taiwan - 47.50,,,,25000069,634259,36241
118920,LotusJump US,,,,,LotusJump US,http://www.lotusjump.com,,,,,,,,,,
118481,Red Pocket Mobile US,,,,,GoRedPocket,http://www.goredpocket.com,Computer_and_Electronics/Software,192811,United States - 99.07,United Kingdom - 0.68,Philippines - 0.16,Rwanda - 0.05,Russian Federation - 0.04,371775,75069,7810
118470,Precor Fitness US,,,,,Precor Fitness US,http://www.precor.com,Shopping/Sports,478474,United States - 43.53,United Kingdom - 9.00,Canada - 4.82,Germany - 4.05,Brazil - 2.72,235515,93295,921
118484,RingCentral US,,,,,RingCentral: Business Cloud Phone System,http://www.ringcentral.com,Internet_and_Telecom/Telecommunications,9968163,United States - 75.97,Canada - 3.65,United Kingdom - 2.50,Philippines - 1.93,India - 1.65,9214,2005,155
118482,RedEnvelope US,,,,,RedEnvelope US,http://www.redenvelope.com,Shopping/Jewelry,18516,United States - 39.01,Spain - 12.66,Hungary - 12.65,Croatia - 10.65,Romania - 8.45,3654788,2544551,6549
118477,PZI Jeans US,,,,,PZI Jeans,http://www.pzijeans.com,Shopping/Clothing,6882,United States - 66.14,Panama - 33.86,,,,18387932,4976758,93442
118485,Rockler Woodworking and Hardware US,,,,,Rockler Woodworking and Hardware US,http://www.rockler.com,Shopping/Home_and_Garden,4674928,United States - 85.69,Canada - 2.30,United Kingdom - 1.17,France - 0.86,Australia - 0.68,23929,4646,67
118503,Sonic Electronix US,,,,,Sonic Electronix US,http://www.sonicelectronix.com,Shopping/Consumer_Electronics,4396067,United States - 63.43,Canada - 3.51,Mexico - 2.38,690 - 1.73,France - 1.62,23394,4819,209
118483,Revol Wireless US,,,,,Revol Wireless US,http://www.revol.com,,,,,,,,,,
118506,Spa Week US,,,,,Spa and Wellness Gift Card US,http://www.spaweek.com,Business_and_Industry,291014,United States - 85.05,Canada - 5.46,United Kingdom - 1.98,Mexico - 1.67,Brazil - 0.89,326203,73576,30263
118502,Solid Signal US,,,,,Solid Signal US,http://www.solidsignal.com,Shopping/Consumer_Electronics,986908,United States - 87.78,Canada - 2.18,United Kingdom - 1.20,India - 0.71,China - 0.64,115035,23445,834
118490,Sharis Berries US,,,,,Sharis Berries,http://www.berries.com,Food_and_Drink/Food_and_Grocery_Retailers,3796769,United States - 76.96,United Kingdom - 3.61,Canada - 2.42,India - 1.70,Australia - 1.23,74450,15894,93
118487,Safer Brand US,,,,,Safer Brand  US,http://www.saferbrand.com,Home_and_Garden/Gardening,300145,United States - 57.02,Canada - 8.24,United Kingdom - 7.63,Australia - 4.30,New Zealand - 3.43,394622,119651,256
118499,SoccerSavings US,,,,,Soccer Savings,http://www.soccersavings.com,Sports/Soccer,16415,United States - 76.37,Mongolia - 8.85,Singapore - 7.53,Israel - 7.25,,8984169,2893290,19037
118919,Loft Beds Inc. US,,,,,Loft Beds Inc. US,http://www.loftbedsinc.com,,,,,,,,,,
118500,Soft Surroundings US,,,,,Soft Surroundings Outlet US,http://www.softsurroundingsoutlet.com,Shopping/Clothing,579680,United States - 99.32,Canada - 0.28,Guadeloupe - 0.20,New Zealand - 0.10,Netherlands - 0.07,97365,18122,1412
118519,Tennis Express US,,,,,Tennis Express,http://www.tennisexpress.com,Shopping/Sports,1071848,United States - 80.83,United Kingdom - 1.34,Canada - 1.30,Colombia - 1.18,Brazil - 1.12,74641,16112,250
118504,Sonsi US,,,,,Sonsi US,http://www.sonsi.com,Shopping/Clothing,0,,,,,,,,
118918,Little Something US,,,,,Little Something US,http://www.littlesomething.com,,,,,,,,,,
118507,SpaFinder Wellness CA,,,,,SpaFinder Wellness Canada US,http://www.spafinder.ca,,,,,,,,,,
118492,ShoeSteal US,,,,,TERM (7.19.13) ShoeSteal US,http://www.shoesteal.com,,,,,,,,,,
118515,Sunglass Hut US,,,,,Sunglasshut BR,http://www.sunglasshut.com,Shopping/General_Merchandise,2425596,United States - 48.28,United Kingdom - 9.36,Canada - 8.31,Australia - 7.36,Brazil - 3.96,37749,11737,196
118514,Sun Diego US,,,,,Sun Diego US,http://www.sundiego.com,Shopping/Clothing,18397,United States - 88.74,Mexico - 8.42,Singapore - 2.26,Russian Federation - 0.57,,1911723,432370,18165
118523,Motorola Store US,,,,,Motorola Mobility,http://www.motorola.com,Internet_and_Telecom/Telecommunications,14467165,United States - 44.51,Brazil - 11.20,Mexico - 5.41,India - 4.40,Argentina - 4.29,9931,2744,159
118527,The Chess Store US,,,,,The Chess Store US,http://www.thechessstore.com,Games/Board_and_Card_Games,94113,United States - 67.45,Taiwan - 4.13,Germany - 3.16,France - 2.98,Canada - 2.96,609147,201529,269
118549,WineGlobe US,,,,,WineGlobe.com US,http://www.wineglobe.com,Food_and_Drink/Beverages,395577,United States - 93.68,Brazil - 2.13,India - 0.78,Taiwan - 0.75,Sweden - 0.73,359986,73092,221
118538,Trainz US,,,,,Trainz US,http://www.trainz.com,Shopping,227307,United States - 80.16,Canada - 6.59,Germany - 2.52,United Kingdom - 1.57,Australia - 1.27,369430,86160,25957
118542,Vacations Made Easy US,,,,,Vacations Made Easy US,http://www.vacationsmadeeasy.com,Travel/Tourism,940181,United States - 86.44,Canada - 3.41,United Kingdom - 1.78,Puerto Rico - 0.85,Mexico - 0.77,100423,20894,985
118517,TackleDirect US,,,,,Tackle Direct US,http://www.tackledirect.com,Shopping/Sports,1534871,United States - 74.93,690 - 2.49,Canada - 2.06,Puerto Rico - 0.99,Australia - 0.93,62422,13195,203
118543,ValueMags US,,,,,ValueMags Mobile Offers,http://www.valuemags.com,Books_and_Literature/Book_Retailers,357521,United States - 92.10,Italy - 1.07,India - 0.84,United Arab Emirates - 0.72,China - 0.65,281290,56773,273
118547,WheatGrassKits US,,,,,WheatGrassKits US,http://www.wheatgrasskits.com,Shopping/Home_and_Garden,2800,United States - 100.00,,,,,30893055,7455235,97382
118555,Zazzle CA,,,,,Zazzle Canada US,http://www.zazzle.ca,Shopping/Clothing,594895,Canada - 75.07,United States - 6.54,Serbia - 2.23,United Kingdom - 1.46,France - 1.16,122574,3744,1760
118548,Whirlpool Outlet US,,,,,Whirlpool Corp US,http://outlet.whirlpool.com,Unknown,66821,United States - 89.21,Canada - 2.80,United Kingdom - 2.39,Venezuela - 1.27,Spain - 1.07,,,
118561,4 All Memory US,,,,,4 All Memory US,http://www.4allmemory.com,Computer_and_Electronics/Computer_Hardware,40678,United States - 44.29,Poland - 5.15,Brazil - 4.63,Saint Lucia - 3.76,Romania - 3.49,1414047,553855,1809
118568,Alberto Fermani US,,,,,Alberto Fermani US,http://www.albertofermaniusa.com,Shopping/Clothing,153,Ireland - 81.91,Ukraine - 18.09,,,,27248778,335230,120743
118580,A|Wear UK,,,,,A|Wear UK,http://www.awear.com,Shopping/Clothing,262,,,,,,,,
118572,AppliancePartsPros US,,,,,AppliancePartsPros US,http://www.appliancepartspros.com,Shopping/Consumer_Electronics,3555624,United States - 91.09,Canada - 4.35,Puerto Rico - 0.60,Mexico - 0.52,Australia - 0.26,34091,6350,285
118553,Xperience Days US,,,,,Xperience Days,http://www.xperiencedays.com,Shopping,37154,United States - 80.80,United Kingdom - 5.23,Philippines - 3.90,Italy - 3.22,Ireland - 2.58,1873453,466139,129622
118603,ChampionUSA US,,,,,Champion.com (Hanesbrands) US,https://www.champion.com,Shopping,3097212,United States - 70.07,Canada - 6.16,China - 1.97,Viet Nam - 1.60,Australia - 1.57,36585,8637,2740
118583,BeadRoom US,,,,,BeadRoom US,http://www.beadroom.com,,,,,,,,,,
118589,BIOEFFECT US,,,,,BIOEFFECT US,http://www.thebioeffect.com,,,,,,,,,,
118594,Bubbles Bodywear US,,,,,Bubbles Bodywear US,http://www.lovemybubbles.com,Shopping/Clothing,184552,United States - 71.49,Canada - 7.18,United Kingdom - 7.10,Brazil - 3.74,Hong Kong - 2.00,475596,123940,5652
118595,Burpee Gardening US,,,,,Burpee Gardening US,http://www.burpee.com,Shopping/Home_and_Garden,2961179,United States - 90.10,Canada - 2.61,United Kingdom - 1.35,India - 0.48,Bermuda - 0.42,32092,6136,92
118914,Kitchen Island Inc. US,,,,,Kitchen Island Inc. US,http://www.kitchenislandinc.com,,,,,,,,,,
118587,Beyond Words Publishing US,,,,,Beyond Words Publishing US,http://www.beyondword.com,Books_and_Literature,21000,United States - 45.00,Mexico - 14.46,Argentina - 9.54,Australia - 8.43,United Kingdom - 4.84,2256742,593895,4763
118606,Chocolate US,,,,,Chocolate.org US,http://www.chocolate.com,Food_and_Drink/Food_and_Grocery_Retailers,24303,Congo Republic - 57.92,Germany - 12.27,Spain - 12.09,Netherlands - 11.96,Ghana - 3.23,3655094,16735,5479
118608,Chuck and Eddies US,,,,,Chuck and Eddies US,http://www.chuckandeddies.com,Autos_and_Vehicles,143798,United States - 96.75,Germany - 1.19,Canada - 0.76,Korea Republic - 0.51,Ghana - 0.44,490076,108184,9085
118600,Candy Galaxy US,,,,,Candy Galaxy US,http://www.candygalaxy.com,,,,,,,,,,
118616,"Come To Buy, Inc. US",,,,,Come To Buy US,http://www.dutchgardens.com,Shopping/Home_and_Garden,127603,United States - 90.19,Bulgaria - 2.54,Canada - 1.88,New Zealand - 1.07,Thailand - 0.81,604732,126669,2846
118620,Current Labels US,,,,,Current Labels US,http://www.currentlabels.com,Shopping,42422,United States - 92.05,China - 3.26,Philippines - 2.14,Australia - 1.40,India - 0.72,940587,187039,64965
118611,Cloud 10 Beauty UK,,,,,Cloud 10 Beauty US,https://www.cloud10beauty.com,Beauty_and_Fitness/Beauty,274200,Ireland - 41.82,Portugal - 7.41,Greece - 6.23,Israel - 4.02,United States - 3.83,301325,2252,279
118621,CWI Medical US,,,,,CWI Medical US,http://www.cwimedical.com,Health,68401,United States - 93.38,Canada - 4.17,Indonesia - 0.85,Ukraine - 0.56,Korea Republic - 0.53,1275650,275561,26762
118619,Creative Bioscience US,,,,,Creative Bioscience US,http://www.creativebioscience.com,Health,5795,United States - 100.00,,,,,3750336,1011408,86731
118602,CD Universe US,,,,,CD Universe US,http://www.cduniverse.com,Shopping,5630084,United States - 29.21,Brazil - 5.89,Germany - 5.62,United Kingdom - 5.39,Canada - 3.65,20869,7829,1639
118628,DHC UK,,,,,DHC Beauty US,http://www.dhcuk.co.uk,Business_and_Industry,57120,United Kingdom - 60.44,United States - 16.61,Cyprus - 6.94,Turkey - 3.48,Netherlands - 3.32,1133428,109392,133459
118630,DHC Skincare US,,,,,DHC US UK FR ,https://www.dhccare.com,Shopping,437828,United States - 84.18,United Kingdom - 2.74,Canada - 2.32,France - 1.00,Brazil - 0.82,189531,50492,13299
118612,Coffees of Hawaii US,,,,,Coffees of Hawaii US,http://www.coffeesofhawaii.com,Food_and_Drink/Food_and_Grocery_Retailers,754,United States - 71.68,Russian Federation - 28.32,,,,17217152,4960341,21741
118623,Davids Cookies US,,,,,Davids Cookies US,http://www.davidscookies.com,Food_and_Drink/Food_and_Grocery_Retailers,47121,United States - 75.05,Germany - 10.26,Ukraine - 5.63,Puerto Rico - 2.70,Portugal - 2.11,1353214,329216,1707
118625,DealDash US,,,,,DealDash CPA - SOI US,http://www.dealdash.com,Shopping/Auctions,1502625,United States - 94.96,Canada - 1.24,Mexico - 0.62,India - 0.38,Ghana - 0.23,65910,12612,65
118632,Dr. Fuhrman US,,,,,Dr. Fuhrman US,http://www.drfuhrman.com,Health/Nutrition,512061,United States - 72.75,United Kingdom - 4.90,Portugal - 3.36,Canada - 3.09,Germany - 1.34,135774,42903,44
118622,CyberChimps US,,,,,CyberChimps US,http://cyberchimps.com,Internet_and_Telecom,231136,United States - 16.40,India - 13.26,Brazil - 6.56,United Kingdom - 5.14,Canada - 4.30,359587,263762,18966
118637,Ecutool US,,,,,Ecutool US,http://www.ecutool.com,Autos_and_Vehicles,66097,United States - 10.33,Russian Federation - 8.13,Greece - 5.68,Spain - 5.39,Germany - 4.42,873380,479862,16243
118627,Design By Humans US,,,,,Design By Humans WW ,https://www.designbyhumans.com,Shopping/Clothing,4369418,United States - 34.86,United Kingdom - 7.26,Germany - 5.63,Canada - 4.15,Brazil - 3.13,25408,10274,373
118912,JT Accessories US,,,,,JT Accessories US,http://www.jtaccessories.com,,,,,,,,,,
118655,Freeze24-7 US,,,,,Freeze24-7 US,http://www.freeze247.com,Shopping,425,United States - 100.00,,,,,28398958,6556166,1195718
118629,DHC Skincare CA,,,,,DHC Skincare Canada CA,http://www.dhccare.ca,,,,,,,,,,
118642,Emilie M US,,,,,Emilie M US,http://www.emiliemshop.com,,,,,,,,,,
118833,Awards Co. US,,,,,Awards Co. US,http://www.awardsco.com,Shopping,18028,United States - 72.28,238 - 15.21,Dominican Republica - 5.05,Malaysia - 3.48,Saudi Arabia - 2.63,2913634,841297,195634
118649,Fashion Union UK,,,,,Fashion Union UK,http://www.fashionunion.com,Shopping/Clothing,2933,Italy - 55.03,Norway - 14.86,United States - 13.41,United Kingdom - 12.60,Russian Federation - 4.10,10153200,515444,62709
118634,Dutch by Design UK,,,,,Dutch by Design UK,http://www.dutchbydesign.com,Shopping/Home_and_Garden,631,United Kingdom - 42.70,Estonia - 33.76,Australia - 23.54,,,18117032,1884229,67423
118652,Folli Follie US,,,,,Folli Follie UK US,http://www.follifollie.co.uk,Shopping/Jewelry,7333,United Kingdom - 100.00,,,,,5589804,598825,9264
118641,Ella Moss US,,,,,Ella Moss US,http://www.ellamoss.com,Shopping/Clothing,3366,United States - 56.61,Israel - 11.77,United Kingdom - 9.98,Italy - 7.81,Canada - 7.46,4610544,2930509,36065
118911,Johnston County Hams US,,,,,Johnston County Hams US,https://www.countrycuredhams.com,Food_and_Drink/Food_and_Grocery_Retailers,16660,United States - 87.21,Russian Federation - 6.20,Ukraine - 3.85,Uzbekistan - 2.74,,3095344,762346,4493
118658,Gemshine S.A. US,,,,,Gemshine,https://www.gemshine.com,Shopping/Jewelry,5013,Germany - 100.00,,,,,3997273,264957,7054
118663,GiftBaskets US,,,,,GiftBaskets US,http://www.giftbaskets.com,,,,,,,,,,
118657,gapingvoid art US,,,,,gapingvoid art US,http://www.gapingvoidart.com,Shopping,2568,Viet Nam - 32.90,Netherlands - 28.21,United States - 16.96,Pakistan - 13.83,China - 8.11,9579039,510950,526591
118661,GIANTmicrobes US,,,,,GIANTmicrobes US,http://www.giantmicrobes.com,Shopping,249379,United States - 49.39,United Kingdom - 7.74,Canada - 7.01,Australia - 4.19,Brazil - 3.06,272429,105927,19151
118665,Glam-net UK,,,,,Glam Net US,http://www.glam-net.com,,,,,,,,,,
118664,GigaGolf US,,,,,GigaGolf US,http://www.gigagolf.com,Shopping/Sports,31749,United States - 93.00,India - 6.05,144 - 0.66,Bangladesh - 0.29,,1344012,278654,4872
118668,Golfballs.com US,,,,,Golfballs US,http://www.golfballs.com,Shopping/Sports,361766,United States - 91.19,Canada - 1.70,United Kingdom - 1.08,Germany - 0.89,Australia - 0.73,219694,46806,858
118680,Interweave Store US,,,,,Interweave US,http://www.interweave.com,Recreation_and_Hobbies/Crafts,1494671,United States - 65.08,Canada - 7.10,United Kingdom - 3.83,Greece - 1.86,Australia - 1.78,85529,23344,29
118670,GreatSkin US,,,,,GreatSkin US,http://www.greatskin.com,,,,,,,,,,
118686,LabelDaddy US,,,,,LabelDaddy,http://www.labeldaddy.com,Business_and_Industry/Publishing_and_Printing,12795,United States - 92.11,United Kingdom - 7.89,,,,2221614,506496,2249
118691,LEGO Brand Retail US,,,,,LEGO DE,https://shop.lego.com,Shopping,13319504,United States - 27.48,Germany - 11.73,United Kingdom - 8.70,France - 7.63,Poland - 5.45,8214,4817,668
118693,Links of London USA US,,,,,Links of London UK,https://www.linksoflondon.com,Shopping/Jewelry,303755,United Kingdom - 59.55,Canada - 7.27,United States - 6.91,Hong Kong - 5.28,Greece - 3.03,246101,20605,468
118695,Localphone UK,,,,,Localphone US,http://www.localphone.com,Internet_and_Telecom/Telecommunications,375947,United States - 32.97,United Kingdom - 23.76,Canada - 11.25,Chile - 3.75,Turkey - 2.44,180796,98707,1395
118673,HisRoom US,,,,,HisRoom US,http://www.hisroom.com,Shopping/Clothing,382220,United States - 77.71,Poland - 2.63,Canada - 2.54,Viet Nam - 2.42,690 - 2.34,270132,65429,3474
118696,LoJack for Laptops US,,,,,Absolute Software Corporation - absolute.com US,https://homeoffice.absolute.com,Unknown,38481,United States - 55.20,Italy - 5.53,United Kingdom - 4.85,Canada - 3.83,Mexico - 3.67,,,
118672,HeartMath LLC US,,,,,HeartMath US,http://www.heartmathstore.com,Health,1075,United States - 100.00,,,,,31179285,7681244,589055
118698,Macleans Magazine CA,,,,,Macleans Magazine CA,http://www.macleans.ca,News_and_Media/Magazines_and_E-Zines,5376057,Canada - 74.35,United States - 12.58,United Kingdom - 1.89,Mexico - 1.36,Germany - 0.65,28752,772,166
118908,Interior Place US,,,,,Gifted Parrot US,http://www.giftedparrot.com,Unknown,15142,United States - 69.03,France - 17.75,Canada - 9.05,Russian Federation - 4.18,,4033608,1223524,
118702,Manhattanite US,,,,,Manhattanite US,http://www.shopmanhattanite.com,,,,,,,,,,
118714,MumsWay UK,,,,,MumsWay UK,http://www.mumsway.com,,,,,,,,,,
118718,MyPlay Direct US,,,,,"MyPlay Direct, Inc. US",https://www.myplaydirect.com,Arts_and_Entertainment/Music_and_Audio,44733,United States - 25.82,Italy - 13.57,United Kingdom - 9.62,Canada - 8.16,Spain - 7.40,1305989,1146078,22560
118720,National Air Warehouse US,,,,,National Air Warehouse US,http://www.nationalairwarehouse.com,Business_and_Industry,76944,United States - 87.17,Colombia - 4.16,Mexico - 2.23,India - 2.04,Norway - 1.54,942014,190172,106820
118723,NobelCom US,,,,,Nobel Phone Cards,http://www.nobelcom.com,Shopping/Consumer_Electronics,111125,United States - 71.75,India - 8.06,Canada - 2.97,Poland - 2.25,Palestinian - 2.22,684261,161737,4315
118726,Olivia Mae Beauty US,,,,,Olivia Mae Beauty US,http://www.oliviamaebeauty.com,,,,,,,,,,
118736,QUE Publishing US,,,,,Pearson Education (InformIT) US,http://www.informit.com,Computer_and_Electronics/Software,5829974,United States - 31.14,India - 7.29,United Kingdom - 5.84,Canada - 3.99,Germany - 2.96,28243,13306,741
118907,Inhabit NY US,,,,,Inhabit NY US,http://www.inhabitny.com,Shopping/Clothing,18503,United States - 59.32,Turkey - 40.18,Russian Federation - 0.50,,,1977178,497108,18685
118831,Anaconda Sports US,,,,,Anaconda Sports US,http://www.anacondasports.com,Shopping/Sports,8744,United States - 100.00,,,,,5047482,1352810,15123
